filename|mods.accessCondition#text|mods.accessCondition@type|mods.accessCondition@xlink:href|mods.identifier#text|mods.identifier@type|mods.note#text|mods.note@displayLabel|mods.recordInfo.recordContentSource#text|mods.recordInfo.recordContentSource@valueURI|mods.subject.0topic|mods.subject.10topic|mods.subject.11topic|mods.subject.12topic|mods.subject.13topic|mods.subject.14topic|mods.subject.15topic|mods.subject.16topic|mods.subject.17topic|mods.subject.1topic|mods.subject.2topic|mods.subject.3topic|mods.subject.4topic|mods.subject.5topic|mods.subject.6topic|mods.subject.7topic|mods.subject.8topic|mods.subject.9topic|mods.subjecttopic|mods.titleInfotitle|mods@version|mods@xmlns|mods@xmlns:mods|mods@xmlns:xlink|mods@xmlns:xsi|mods@xsi:schemaLocation|modsabstract|modstypeOfResource
arrpgimg_434.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0045_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Rivers|    |    |    |    |    |    |    |    |People|Little Pigeon River|Burton, Emily|    |    |    |    |    |    |    |A wild spot on Little Pigeon where Little Pigeon was not little|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The woman pictured is teacher Emily Burton.|still image
arrpgimg_352.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0015_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Mills|    |    |    |    |    |    |    |    |People|Molasses|    |    |    |    |    |    |    |    |Juice caught in tub|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_85.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0041_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Fence along path in Mountains|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_91.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0043_0003|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Emert's Cove - Melinda, Miss E., & Abbie|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_385.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0027_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Mountains|    |    |    |    |    |    |    |    |Landscape|Great Smoky Mountains|    |    |    |    |    |    |    |    |Looking over the mountains towards Sevierville|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_391.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0030_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Handicraft|Chairs made and used entirely by the mountaineers|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_95.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0045_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Roaring Fork Church and School|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_81.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0039_0003|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |School and Old Barn at Gate near Baskins|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_395.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0031_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|People|    |    |    |    |    |    |    |    |McCarter, Mattie|McCarter, Ida|    |    |    |    |    |    |    |    |Mattie and Ida McCarter|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_381.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0026_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Children|    |    |    |    |    |    |    |    |Students|    |    |    |    |    |    |    |    |    |Program by students|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_56.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0030_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Mr. Andy Huff's Sawmill on Laurel Lick|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_418.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0039_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|People|    |    |    |    |    |    |    |    |McCarter, Polly|McCarter, Tom|    |    |    |    |    |    |    |    |A cotton gin|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Pictured are Polly and Tom McCarter.|still image
arrpgimg_42.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0022_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Laurel Falls|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_356.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0017_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Cabins|    |    |    |    |    |    |    |    |Homes|    |    |    |    |    |    |    |    |    |cabin, typical mountain home|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_430.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0044_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|People|    |    |    |    |    |    |    |    |Burton, Emily|Creswell, J. Wilbur|    |    |    |    |    |    |    |    |The Hack had to be abandoned and Dan became our carry all|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Included are Emily Burton wearing dark colored skirt, Dan horse, and J. Wilbur Creswell wearing straw hat.|still image
arrpgimg_424.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0042_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|People|    |    |    |    |    |    |    |    |Children|McCarter, Harrison|McCarter, Lila|    |    |    |    |    |    |    |Harrison McCarter and Lila with their family|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_342.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0010_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Staff|    |    |    |    |    |    |    |    |People|Animals|Harrison|    |    |    |    |    |    |    |Harrison McCarter, man about the school and farm, also a Deputy Sheriff, Dan, faithful Horse|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The photographer was standing in the vicinity of the six-room schoolhouse (ca. 1914), facing northeast.|still image
arrpgimg_197.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0088_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Mr. O. J. Mattil, Evelyn Bishop, Mrs. Anna Dowell, Annie Laurie, Aunt Lizzie Reagan, Helen Chew, unidentified woman and Rex the dog.|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_183.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0080_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Boy and wagon|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_168.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0072_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |View of Gatlinburg|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_154.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0067_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Nancy Ogle|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_140.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0062_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Woman and child|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_222.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0002_0010_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|School buildings|    |    |    |    |    |    |    |    |Buildings|    |    |    |    |    |    |    |    |    |Elementary school building|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_236.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0002_0016_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Hotels|    |    |    |    |    |    |    |    |Arrowcraft|Buildings|    |    |    |    |    |    |    |    |Fireplace in Arrowcraft Shop|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Robin Thompson Art Tone Prints Correct Development Permanent Prints|still image
arrpgimg_237.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0002_0017_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|School buildings|    |    |    |    |    |    |    |    |Weaving|    |    |    |    |    |    |    |    |    |The Weaving building, built three years ago --drawn by Hazel Cole|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_223.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0002_0010_0003|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|School buildings|    |    |    |    |    |    |    |    |Buildings|    |    |    |    |    |    |    |    |    |Elementary school building|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_141.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0062_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Woman and child|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_155.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0067_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Mountain home|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_169.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0072_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |View of Gatlinburg|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_182.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0079_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |J. Wilbur Creswell and Dan, the horse|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_196.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0088_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Mrs. Duffield with her Dormitory Girls|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_425.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0042_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|People|    |    |    |    |    |    |    |    |Children|McCarter, Harrison|    |    |    |    |    |    |    |    |Harrison and Lila with their family|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The Harrison McCarter children.|still image
arrpgimg_343.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0010_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Teachers|    |    |    |    |    |    |    |    |Staff|People|Langmaid, Abbie|    |    |    |    |    |    |    |Miss Langmaid|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The photographer was standing in the vicinity of the six-room schoolhouse (ca. 1914), facing north.|still image
arrpgimg_357.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0017_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Staff quarters|    |    |    |    |    |    |    |    |School buildings|Teachers' Cottage|Pollard Cottage|    |    |    |    |    |    |    |Teachers' Cottage, Pollard Cottage|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The Teachers' Cottage is in the foreground, Pollard Cottage is in the background.  The photographer was facing southeast.|still image
arrpgimg_431.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0044_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Mountains|    |    |    |    |    |    |    |    |Landscape|    |    |    |    |    |    |    |    |    |Le Conte, the highest peak in the Smokies, some say the highest peak easy of the Mississippi River|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Le Conte is denoted with a check mark on the photo.|still image
arrpgimg_43.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0022_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Laurel Falls|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_419.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0039_0003|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|People|    |    |    |    |    |    |    |    |Children|Clabo, Martha|Clabo, Josie|Clabo, Katie|Clabo, Annie|    |    |    |    |    |Martha Clabo and her girls, Josie, Katie, Annie|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Note the six-room schoolhouse (ca. 1914) in the background.  The photographer was facing southeast.|still image
arrpgimg_57.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0030_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Mr. Andy Huff's Sawmill on Laurel Lick|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_380.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0026_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|People|    |    |    |    |    |    |    |    |Fairs|Six-Room Schoolhouse, Gatlinburg|Reagan, Aunt Lizzie|    |    |    |    |    |    |    |Exhibits|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Aunt Lizzie Reagan is standing on the far left.  Note six-room schoolhouse (ca 1914) in background.  The photographer was facing southeast.|still image
arrpgimg_394.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0005_0031_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|Children|    |    |    |    |    |    |    |    |People|Cox, Stella Huff|    |    |    |    |    |    |    |    |Stella Huff|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_80.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0039_0002|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Looking toward Elkmont - Squire Maples House and Farm|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_94.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0044_0003|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Mountain Home|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
arrpgimg_82.xml|Copyright Not                 Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/|arrs0003_0040_0001|filename|Arrowmont Simple Images from Scrapbooks|Project Part|University of Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Dudley Road|3.5|http://www.loc.gov/mods/v3|    |http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3             http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
